Index,Raman_Shift,Intensity,Plastic_type
6127,1695.5,1164.39,Orange_Fiber
6128,1698.1,1090.26,Orange_Fiber
6129,1700.69,1192.47,Orange_Fiber
6130,1703.29,1258.64,Orange_Fiber
6131,1705.88,1146.3,Orange_Fiber
6132,1708.48,1037.28,Orange_Fiber
6133,1711.07,938.657,Orange_Fiber
6134,1713.66,785.046,Orange_Fiber
6135,1716.25,780.735,Orange_Fiber
6136,1718.84,931.403,Orange_Fiber
6137,1721.43,916.51,Orange_Fiber
6138,1724.02,775.514,Orange_Fiber
6139,1726.6,808.556,Orange_Fiber
6140,1729.19,902.339,Orange_Fiber
6141,1731.77,839.254,Orange_Fiber
6142,1734.36,764.556,Orange_Fiber
6143,1736.94,746.51,Orange_Fiber
6144,1739.52,635.59,Orange_Fiber
6145,1742.1,524.135,Orange_Fiber
6146,1744.68,544.699,Orange_Fiber
6147,1747.26,491.802,Orange_Fiber
6148,1749.84,281.334,Orange_Fiber
6149,1752.42,190.513,Orange_Fiber
6150,1755,290.7,Orange_Fiber
6151,1757.57,335.749,Orange_Fiber
6152,1760.15,259.021,Orange_Fiber
6153,1762.72,201.255,Orange_Fiber
6154,1765.29,212.356,Orange_Fiber
6155,1767.86,247.666,Orange_Fiber
6156,1770.44,243.196,Orange_Fiber
6157,1773.01,174.638,Orange_Fiber
6158,1775.58,151.174,Orange_Fiber
6159,1778.14,235.045,Orange_Fiber
6160,1780.71,264.29,Orange_Fiber
6161,1783.28,165.407,Orange_Fiber
6162,1785.84,127.642,Orange_Fiber
6163,1788.41,213.526,Orange_Fiber
6164,1790.97,261.103,Orange_Fiber
6165,1793.53,265.581,Orange_Fiber
6166,1796.1,359.504,Orange_Fiber
6167,1798.66,503.631,Orange_Fiber
6168,1801.22,606.021,Orange_Fiber
6169,1803.78,714.272,Orange_Fiber
6170,1806.34,835.294,Orange_Fiber
6171,1808.89,859.425,Orange_Fiber
6172,1811.45,778.159,Orange_Fiber
6173,1814.01,718.331,Orange_Fiber
6174,1816.56,731.937,Orange_Fiber
6175,1819.11,735.985,Orange_Fiber
6176,1821.67,688.309,Orange_Fiber
6177,1824.22,691.772,Orange_Fiber
6178,1826.77,818.835,Orange_Fiber
6179,1829.32,958.21,Orange_Fiber
6180,1831.87,1017.67,Orange_Fiber
6181,1834.42,1077.61,Orange_Fiber
6182,1836.96,1138.09,Orange_Fiber
6183,1839.51,1054.07,Orange_Fiber
6184,1842.06,877.527,Orange_Fiber
6185,1844.6,808.751,Orange_Fiber
6186,1847.14,802.53,Orange_Fiber
6187,1849.69,721.986,Orange_Fiber
6188,1852.23,672.15,Orange_Fiber
6189,1854.77,726.534,Orange_Fiber
6190,1857.31,718.786,Orange_Fiber
6191,1859.85,603.826,Orange_Fiber
6192,1862.39,537.82,Orange_Fiber
6193,1864.92,535.166,Orange_Fiber
6194,1867.46,506.237,Orange_Fiber
6195,1870,472.438,Orange_Fiber
6196,1872.53,437.155,Orange_Fiber
6197,1875.07,360.706,Orange_Fiber
6198,1877.6,334.603,Orange_Fiber
6199,1880.13,417.323,Orange_Fiber
6200,1882.66,454.826,Orange_Fiber
6201,1885.19,352.102,Orange_Fiber
6202,1887.72,218.439,Orange_Fiber
6203,1890.25,127.025,Orange_Fiber
6204,1892.78,72.2104,Orange_Fiber
6205,1895.3,92.8026,Orange_Fiber
6206,1897.83,171.156,Orange_Fiber
6207,1900.35,211.222,Orange_Fiber
6208,1902.88,219.199,Orange_Fiber
6209,1905.4,256.999,Orange_Fiber
6210,1907.92,282.586,Orange_Fiber
6211,1910.44,249.879,Orange_Fiber
6212,1912.96,215.187,Orange_Fiber
6213,1915.48,237.913,Orange_Fiber
6214,1918,303.963,Orange_Fiber
6215,1920.52,336.584,Orange_Fiber
6216,1923.04,275.903,Orange_Fiber
6217,1925.55,214.257,Orange_Fiber
6218,1928.07,276.421,Orange_Fiber
6219,1930.58,339.445,Orange_Fiber
6220,1933.09,226.521,Orange_Fiber
6221,1935.61,81.0152,Orange_Fiber
6222,1938.12,104.538,Orange_Fiber
6223,1940.63,201.482,Orange_Fiber
6224,1943.14,279.365,Orange_Fiber
6225,1945.65,437.744,Orange_Fiber
6226,1948.15,627.888,Orange_Fiber
6227,1950.66,696.312,Orange_Fiber
6228,1953.17,741.369,Orange_Fiber
6229,1955.67,864.903,Orange_Fiber
6230,1958.18,878.297,Orange_Fiber
6231,1960.68,706.531,Orange_Fiber
6232,1963.18,575.94,Orange_Fiber
6233,1965.68,561.012,Orange_Fiber
6234,1968.18,525.073,Orange_Fiber
6235,1970.68,486.926,Orange_Fiber
6236,1973.18,518.615,Orange_Fiber
6237,1975.68,529.551,Orange_Fiber
6238,1978.18,507.792,Orange_Fiber
6239,1980.67,574.577,Orange_Fiber
6240,1983.17,666.199,Orange_Fiber
6241,1985.66,607.833,Orange_Fiber
6242,1988.15,443.569,Orange_Fiber
6243,1990.65,324.345,Orange_Fiber
6244,1993.14,260.295,Orange_Fiber
6245,1995.63,210.025,Orange_Fiber
6246,1998.12,184.709,Orange_Fiber
6247,2000.61,183.366,Orange_Fiber
6248,2003.1,191.136,Orange_Fiber
6249,2005.59,211.041,Orange_Fiber
6250,2008.07,248.207,Orange_Fiber
6251,2010.56,319.639,Orange_Fiber
6252,2013.04,401.526,Orange_Fiber
6253,2015.52,381.335,Orange_Fiber
6254,2018.01,246.468,Orange_Fiber
6255,2020.49,175.84,Orange_Fiber
6256,2022.97,220.783,Orange_Fiber
6257,2025.45,196.925,Orange_Fiber
6258,2027.93,84.1749,Orange_Fiber
6259,2030.41,90.0075,Orange_Fiber
6260,2032.89,202.584,Orange_Fiber
6261,2035.36,201.789,Orange_Fiber
6262,2037.84,118.718,Orange_Fiber
6263,2040.31,161.565,Orange_Fiber
6264,2042.79,289.788,Orange_Fiber
6265,2045.26,329.571,Orange_Fiber
6266,2047.73,332.762,Orange_Fiber
6267,2050.2,441.926,Orange_Fiber
6268,2052.67,598.142,Orange_Fiber
6269,2055.14,658.671,Orange_Fiber
6270,2057.61,631.652,Orange_Fiber
6271,2060.08,616.893,Orange_Fiber
6272,2062.55,643.283,Orange_Fiber
6273,2065.01,673.085,Orange_Fiber
6274,2067.48,688.931,Orange_Fiber
6275,2069.94,714.981,Orange_Fiber
6276,2072.41,783.221,Orange_Fiber
6277,2074.87,887.799,Orange_Fiber
6278,2077.33,957.806,Orange_Fiber
6279,2079.79,924.819,Orange_Fiber
6280,2082.25,842.685,Orange_Fiber
6281,2084.71,835.65,Orange_Fiber
6282,2087.17,900.181,Orange_Fiber
6283,2089.63,923.446,Orange_Fiber
6284,2092.08,904.694,Orange_Fiber
6285,2094.54,931.429,Orange_Fiber
6286,2096.99,969.4,Orange_Fiber
6287,2099.45,937.885,Orange_Fiber
6288,2101.9,905.004,Orange_Fiber
6289,2104.35,960.604,Orange_Fiber
6290,2106.8,1045.01,Orange_Fiber
6291,2109.25,1087.12,Orange_Fiber
6292,2111.7,1112.78,Orange_Fiber
6293,2114.15,1127.38,Orange_Fiber
6294,2116.6,1101.47,Orange_Fiber
6295,2119.04,1059.46,Orange_Fiber
6296,2121.49,1019.17,Orange_Fiber
6297,2123.94,953.108,Orange_Fiber
6298,2126.38,890.628,Orange_Fiber
6299,2128.82,883.63,Orange_Fiber
6300,2131.27,875.796,Orange_Fiber
6301,2133.71,790.482,Orange_Fiber
6302,2136.15,676.978,Orange_Fiber
6303,2138.59,621.934,Orange_Fiber
6304,2141.03,612.688,Orange_Fiber
6305,2143.46,579.19,Orange_Fiber
6306,2145.9,502.818,Orange_Fiber
6307,2148.34,441.653,Orange_Fiber
6308,2150.77,445.816,Orange_Fiber
6309,2153.21,472.91,Orange_Fiber
6310,2155.64,468.394,Orange_Fiber
6311,2158.07,470.272,Orange_Fiber
6312,2160.51,495.361,Orange_Fiber
6313,2162.94,459.32,Orange_Fiber
6314,2165.37,362.36,Orange_Fiber
6315,2167.8,328.733,Orange_Fiber
6316,2170.23,356.558,Orange_Fiber
6317,2172.66,325.533,Orange_Fiber
6318,2175.08,263.853,Orange_Fiber
6319,2177.51,278.768,Orange_Fiber
6320,2179.93,314.461,Orange_Fiber
6321,2182.36,282.29,Orange_Fiber
6322,2184.78,258.955,Orange_Fiber
6323,2187.2,320.584,Orange_Fiber
6324,2189.62,382.325,Orange_Fiber
6325,2192.04,354.242,Orange_Fiber
6326,2194.47,279.916,Orange_Fiber
6327,2196.88,234.485,Orange_Fiber
6328,2199.3,208.824,Orange_Fiber
6329,2201.72,171.513,Orange_Fiber
6330,2204.14,174.878,Orange_Fiber
6331,2206.55,270.417,Orange_Fiber
6332,2208.97,366.58,Orange_Fiber
6333,2211.38,381.28,Orange_Fiber
6334,2213.79,444.695,Orange_Fiber
6335,2216.21,657.648,Orange_Fiber
6336,2218.62,846.883,Orange_Fiber
6337,2221.03,903.15,Orange_Fiber
6338,2223.44,1031.8,Orange_Fiber
6339,2225.85,1350.11,Orange_Fiber
6340,2228.25,1715.21,Orange_Fiber
6341,2230.66,2226.78,Orange_Fiber
6342,2233.07,3334.61,Orange_Fiber
6343,2235.47,5162.9,Orange_Fiber
6344,2237.88,7158.39,Orange_Fiber
6345,2240.28,8607.36,Orange_Fiber
6346,2242.68,9248.06,Orange_Fiber
6347,2245.08,9242.66,Orange_Fiber
6348,2247.49,8704.61,Orange_Fiber
6349,2249.89,7571.99,Orange_Fiber
6350,2252.29,6040.95,Orange_Fiber
6351,2254.68,4671.49,Orange_Fiber
6352,2257.08,3790.88,Orange_Fiber
6353,2259.48,3250.66,Orange_Fiber
6354,2261.87,2906.92,Orange_Fiber
6355,2264.27,2767.36,Orange_Fiber
6356,2266.66,2708.61,Orange_Fiber
6357,2269.06,2625.54,Orange_Fiber
6358,2271.45,2619.65,Orange_Fiber
6359,2273.84,2666.89,Orange_Fiber
6360,2276.23,2597.1,Orange_Fiber
6361,2278.62,2515.28,Orange_Fiber
6362,2281.01,2608.92,Orange_Fiber
6363,2283.4,2717.8,Orange_Fiber
6364,2285.79,2675.94,Orange_Fiber
6365,2288.17,2620.16,Orange_Fiber
6366,2290.56,2594.4,Orange_Fiber
6367,2292.94,2487.87,Orange_Fiber
6368,2295.33,2419.23,Orange_Fiber
6369,2297.71,2524.39,Orange_Fiber
6370,2300.09,2623.27,Orange_Fiber
6371,2302.47,2591.91,Orange_Fiber
6372,2304.86,2566.79,Orange_Fiber
6373,2307.23,2564.36,Orange_Fiber
6374,2309.61,2487.11,Orange_Fiber
6375,2311.99,2419.08,Orange_Fiber
6376,2314.37,2417.5,Orange_Fiber
6377,2316.75,2353.59,Orange_Fiber
6378,2319.12,2236.76,Orange_Fiber
6379,2321.49,2219.96,Orange_Fiber
6380,2323.87,2258.44,Orange_Fiber
6381,2326.24,2206.65,Orange_Fiber
6382,2328.61,2078.61,Orange_Fiber
6383,2330.99,1945.17,Orange_Fiber
6384,2333.36,1836.62,Orange_Fiber
6385,2335.73,1774.22,Orange_Fiber
6386,2338.09,1691.85,Orange_Fiber
6387,2340.46,1514.74,Orange_Fiber
6388,2342.83,1344.95,Orange_Fiber
6389,2345.2,1267.06,Orange_Fiber
6390,2347.56,1170.24,Orange_Fiber
6391,2349.92,1028.68,Orange_Fiber
6392,2352.29,950.948,Orange_Fiber
6393,2354.65,860.384,Orange_Fiber
6394,2357.01,655.692,Orange_Fiber
6395,2359.38,528.138,Orange_Fiber
6396,2361.74,596.123,Orange_Fiber
6397,2364.09,633.244,Orange_Fiber
6398,2366.45,547.409,Orange_Fiber
6399,2368.81,540.589,Orange_Fiber
6400,2371.17,613.599,Orange_Fiber
6401,2373.52,560.705,Orange_Fiber
6402,2375.88,417.036,Orange_Fiber
6403,2378.23,346.169,Orange_Fiber
6404,2380.59,310.651,Orange_Fiber
6405,2382.94,246.992,Orange_Fiber
6406,2385.29,230.554,Orange_Fiber
6407,2387.64,268.197,Orange_Fiber
6408,2389.99,266.937,Orange_Fiber
6409,2392.34,233.445,Orange_Fiber
6410,2394.69,239.214,Orange_Fiber
6411,2397.04,268.091,Orange_Fiber
6412,2399.39,258.73,Orange_Fiber
6413,2401.73,206.988,Orange_Fiber
6414,2404.08,167.576,Orange_Fiber
6415,2406.42,186.986,Orange_Fiber
6416,2408.77,238.318,Orange_Fiber
6417,2411.11,278.091,Orange_Fiber
6418,2413.45,342.902,Orange_Fiber
6419,2415.79,446.126,Orange_Fiber
6420,2418.13,484.579,Orange_Fiber
6421,2420.47,437.774,Orange_Fiber
6422,2422.81,446.283,Orange_Fiber
6423,2425.15,532.925,Orange_Fiber
6424,2427.48,567.199,Orange_Fiber
6425,2429.82,562.777,Orange_Fiber
6426,2432.16,619.377,Orange_Fiber
6427,2434.49,658.686,Orange_Fiber
6428,2436.82,598.971,Orange_Fiber
6429,2439.16,545.303,Orange_Fiber
6430,2441.49,533.089,Orange_Fiber
6431,2443.82,463.656,Orange_Fiber
6432,2446.15,381.182,Orange_Fiber
6433,2448.48,371.88,Orange_Fiber
6434,2450.81,340.871,Orange_Fiber
6435,2453.14,283.731,Orange_Fiber
6436,2455.46,369.603,Orange_Fiber
6437,2457.79,507.728,Orange_Fiber
6438,2460.11,445.874,Orange_Fiber
6439,2462.44,308.778,Orange_Fiber
6440,2464.76,331.468,Orange_Fiber
6441,2467.08,348.719,Orange_Fiber
6442,2469.41,222.469,Orange_Fiber
6443,2471.73,199.632,Orange_Fiber
6444,2474.05,343.803,Orange_Fiber
6445,2476.37,379.669,Orange_Fiber
6446,2478.69,304.523,Orange_Fiber
6447,2481,330.862,Orange_Fiber
6448,2483.32,375.489,Orange_Fiber
6449,2485.64,317.267,Orange_Fiber
6450,2487.95,284.482,Orange_Fiber
6451,2490.27,261.443,Orange_Fiber
6452,2492.58,114.668,Orange_Fiber
6453,2494.89,33.4957,Orange_Fiber
6454,2497.21,167.287,Orange_Fiber
6455,2499.52,222.546,Orange_Fiber
6456,2501.83,82.4082,Orange_Fiber
6457,2504.14,75.1583,Orange_Fiber
6458,2506.45,237.723,Orange_Fiber
6459,2508.75,264.378,Orange_Fiber
6460,2511.06,214.457,Orange_Fiber
6461,2513.37,317.353,Orange_Fiber
6462,2515.67,409.12,Orange_Fiber
6463,2517.98,328.373,Orange_Fiber
6464,2520.28,273.373,Orange_Fiber
6465,2522.58,330.433,Orange_Fiber
6466,2524.89,351.712,Orange_Fiber
6467,2527.19,353.658,Orange_Fiber
6468,2529.49,402.003,Orange_Fiber
6469,2531.79,383.542,Orange_Fiber
6470,2534.09,308.893,Orange_Fiber
6471,2536.39,347.867,Orange_Fiber
6472,2538.68,440.154,Orange_Fiber
6473,2540.98,411.656,Orange_Fiber
6474,2543.27,325.185,Orange_Fiber
6475,2545.57,293.057,Orange_Fiber
6476,2547.86,280.597,Orange_Fiber
6477,2550.16,284.933,Orange_Fiber
6478,2552.45,316.274,Orange_Fiber
6479,2554.74,283.261,Orange_Fiber
6480,2557.03,202.426,Orange_Fiber
6481,2559.32,207.792,Orange_Fiber
6482,2561.61,240.131,Orange_Fiber
6483,2563.9,177.046,Orange_Fiber
6484,2566.19,146.928,Orange_Fiber
6485,2568.47,248.423,Orange_Fiber
6486,2570.76,295.429,Orange_Fiber
6487,2573.04,204.511,Orange_Fiber
6488,2575.33,160.159,Orange_Fiber
6489,2577.61,213.628,Orange_Fiber
6490,2579.89,236.23,Orange_Fiber
6491,2582.18,247.353,Orange_Fiber
6492,2584.46,320.118,Orange_Fiber
6493,2586.74,357.139,Orange_Fiber
6494,2589.02,303.509,Orange_Fiber
6495,2591.29,277.552,Orange_Fiber
6496,2593.57,308.477,Orange_Fiber
6497,2595.85,287.395,Orange_Fiber
6498,2598.12,213.961,Orange_Fiber
6499,2600.4,185.813,Orange_Fiber
6500,2602.67,210.045,Orange_Fiber
6501,2604.95,233.547,Orange_Fiber
6502,2607.22,242.914,Orange_Fiber
6503,2609.49,243.404,Orange_Fiber
6504,2611.76,246.211,Orange_Fiber
6505,2614.04,259.477,Orange_Fiber
6506,2616.31,249.552,Orange_Fiber
6507,2618.57,208.098,Orange_Fiber
6508,2620.84,203.857,Orange_Fiber
6509,2623.11,237.11,Orange_Fiber
6510,2625.38,199.906,Orange_Fiber
6511,2627.64,95.2737,Orange_Fiber
6512,2629.91,54.8555,Orange_Fiber
6513,2632.17,88.7387,Orange_Fiber
6514,2634.43,106.977,Orange_Fiber
6515,2636.7,143.575,Orange_Fiber
6516,2638.96,261.435,Orange_Fiber
6517,2641.22,370.374,Orange_Fiber
6518,2643.48,388.299,Orange_Fiber
6519,2645.74,381.266,Orange_Fiber
6520,2648,395.4,Orange_Fiber
6521,2650.25,388.708,Orange_Fiber
6522,2652.51,363.119,Orange_Fiber
6523,2654.77,342.917,Orange_Fiber
6524,2657.02,300.554,Orange_Fiber
6525,2659.27,253.639,Orange_Fiber
6526,2661.53,262.777,Orange_Fiber
6527,2663.78,283.512,Orange_Fiber
6528,2666.03,248.818,Orange_Fiber
6529,2668.28,242.656,Orange_Fiber
6530,2670.53,350.509,Orange_Fiber
6531,2672.78,474.327,Orange_Fiber
6532,2675.03,502.869,Orange_Fiber
6533,2677.28,480.734,Orange_Fiber
6534,2679.53,466.156,Orange_Fiber
6535,2681.77,425.716,Orange_Fiber
6536,2684.02,349.856,Orange_Fiber
6537,2686.26,289.4,Orange_Fiber
6538,2688.51,261.324,Orange_Fiber
6539,2690.75,259.371,Orange_Fiber
6540,2692.99,303.393,Orange_Fiber
6541,2695.23,364.92,Orange_Fiber
6542,2697.48,360.146,Orange_Fiber
6543,2699.72,314.979,Orange_Fiber
6544,2701.96,361.826,Orange_Fiber
6545,2704.19,484.298,Orange_Fiber
6546,2706.43,507.167,Orange_Fiber
6547,2708.67,419.181,Orange_Fiber
6548,2710.9,398.746,Orange_Fiber
6549,2713.14,464.091,Orange_Fiber
6550,2715.37,456.605,Orange_Fiber
6551,2717.61,377.354,Orange_Fiber
6552,2719.84,359.386,Orange_Fiber
6553,2722.07,371.17,Orange_Fiber
6554,2724.3,309.158,Orange_Fiber
6555,2726.53,241.913,Orange_Fiber
6556,2728.76,259.049,Orange_Fiber
6557,2730.99,276.677,Orange_Fiber
6558,2733.22,211.702,Orange_Fiber
6559,2735.45,142.657,Orange_Fiber
6560,2737.67,167.896,Orange_Fiber
6561,2739.9,258.63,Orange_Fiber
6562,2742.12,307.769,Orange_Fiber
6563,2744.35,258.562,Orange_Fiber
6564,2746.57,160.836,Orange_Fiber
6565,2748.79,80.256,Orange_Fiber
6566,2749.81,17.8578,Orange_Fiber
6567,2752.07,3.31708,Orange_Fiber
6568,2754.32,106.152,Orange_Fiber
6569,2756.57,252.287,Orange_Fiber
6570,2758.83,291.949,Orange_Fiber
6571,2761.08,285.233,Orange_Fiber
6572,2763.33,367.928,Orange_Fiber
6573,2765.58,429.116,Orange_Fiber
6574,2767.83,334.001,Orange_Fiber
6575,2770.08,241.726,Orange_Fiber
6576,2772.33,307.029,Orange_Fiber
6577,2774.57,386.531,Orange_Fiber
6578,2776.82,339.073,Orange_Fiber
6579,2779.07,258.214,Orange_Fiber
6580,2781.31,247.835,Orange_Fiber
6581,2783.56,287.146,Orange_Fiber
6582,2785.8,328.595,Orange_Fiber
6583,2788.04,313.014,Orange_Fiber
6584,2790.29,203.57,Orange_Fiber
6585,2792.53,96.2703,Orange_Fiber
6586,2794.77,107.172,Orange_Fiber
6587,2797.01,169.838,Orange_Fiber
6588,2799.25,157.547,Orange_Fiber
6589,2801.49,116.752,Orange_Fiber
6590,2803.73,164.497,Orange_Fiber
6591,2805.97,251.503,Orange_Fiber
6592,2808.2,244.307,Orange_Fiber
6593,2810.44,182.321,Orange_Fiber
6594,2812.67,211.611,Orange_Fiber
6595,2814.91,282.546,Orange_Fiber
6596,2817.14,220.421,Orange_Fiber
6597,2819.37,99.054,Orange_Fiber
6598,2821.61,151.758,Orange_Fiber
6599,2823.84,323.567,Orange_Fiber
6600,2826.07,365.044,Orange_Fiber
6601,2828.3,295.465,Orange_Fiber
6602,2830.53,313.713,Orange_Fiber
6603,2832.76,411.699,Orange_Fiber
6604,2834.99,467.081,Orange_Fiber
6605,2837.22,485.149,Orange_Fiber
6606,2839.44,500.627,Orange_Fiber
6607,2841.67,505.082,Orange_Fiber
6608,2843.9,544.534,Orange_Fiber
6609,2846.12,653.597,Orange_Fiber
6610,2848.34,772.154,Orange_Fiber
6611,2850.57,871.68,Orange_Fiber
6612,2852.79,995.444,Orange_Fiber
6613,2855.01,1140.01,Orange_Fiber
6614,2857.23,1263.45,Orange_Fiber
6615,2859.45,1368.06,Orange_Fiber
6616,2861.68,1501.64,Orange_Fiber
6617,2863.89,1720.85,Orange_Fiber
6618,2866.11,1979.62,Orange_Fiber
6619,2868.33,2099.31,Orange_Fiber
6620,2870.55,2051.32,Orange_Fiber
6621,2872.76,2055.87,Orange_Fiber
6622,2874.98,2157.66,Orange_Fiber
6623,2877.19,2136.94,Orange_Fiber
6624,2879.41,2023.04,Orange_Fiber
6625,2881.62,2075.25,Orange_Fiber
6626,2883.83,2237.01,Orange_Fiber
6627,2886.05,2305.98,Orange_Fiber
6628,2888.26,2421.88,Orange_Fiber
6629,2890.47,2752.84,Orange_Fiber
6630,2892.68,3159.78,Orange_Fiber
6631,2894.89,3592.12,Orange_Fiber
6632,2897.1,4184.7,Orange_Fiber
6633,2899.3,4845.22,Orange_Fiber
6634,2901.51,5409.06,Orange_Fiber
6635,2903.72,5996.33,Orange_Fiber
6636,2905.92,6672.98,Orange_Fiber
6637,2908.13,7220.97,Orange_Fiber
6638,2910.34,7547.04,Orange_Fiber
6639,2912.54,7755.13,Orange_Fiber
6640,2914.74,7825.72,Orange_Fiber
6641,2916.94,7727.14,Orange_Fiber
6642,2919.15,7556.08,Orange_Fiber
6643,2921.35,7295.82,Orange_Fiber
6644,2923.55,6902.05,Orange_Fiber
6645,2925.75,6562.02,Orange_Fiber
6646,2927.95,6359.96,Orange_Fiber
6647,2930.14,6087.44,Orange_Fiber
6648,2932.34,5774.54,Orange_Fiber
6649,2934.54,5745.69,Orange_Fiber
6650,2936.73,5983.86,Orange_Fiber
6651,2938.93,6201.28,Orange_Fiber
6652,2941.12,6415.4,Orange_Fiber
6653,2943.32,6744.55,Orange_Fiber
6654,2945.51,7004.37,Orange_Fiber
6655,2947.7,7034.46,Orange_Fiber
6656,2949.89,6935.34,Orange_Fiber
6657,2952.09,6743.8,Orange_Fiber
6658,2954.28,6373.68,Orange_Fiber
6659,2956.47,5865.82,Orange_Fiber
6660,2958.66,5342.5,Orange_Fiber
6661,2960.84,4892.78,Orange_Fiber
6662,2963.03,4593.5,Orange_Fiber
6663,2965.22,4395.96,Orange_Fiber
6664,2967.41,4157.96,Orange_Fiber
6665,2969.59,3945.86,Orange_Fiber
6666,2971.78,3914.83,Orange_Fiber
6667,2973.96,3922.3,Orange_Fiber
6668,2976.14,3777.92,Orange_Fiber
6669,2978.33,3626.41,Orange_Fiber
6670,2980.51,3580.06,Orange_Fiber
6671,2982.69,3425.83,Orange_Fiber
6672,2984.87,3079.64,Orange_Fiber
6673,2987.05,2760.95,Orange_Fiber
6674,2989.23,2526.38,Orange_Fiber
6675,2991.41,2213.95,Orange_Fiber
6676,2993.59,1844.3,Orange_Fiber
6677,2995.76,1573.7,Orange_Fiber
6678,2997.94,1387.06,Orange_Fiber
6679,3000.12,1184.64,Orange_Fiber
6680,3002.29,976.509,Orange_Fiber
6681,3004.47,802.716,Orange_Fiber
6682,3006.64,635.171,Orange_Fiber
6683,3008.81,445.566,Orange_Fiber
6684,3010.99,285.715,Orange_Fiber
6685,3013.16,240.226,Orange_Fiber
6686,3015.33,280.178,Orange_Fiber
6687,3017.5,271.873,Orange_Fiber
6688,3019.67,213.069,Orange_Fiber
6689,3021.84,247.519,Orange_Fiber
6690,3024.01,359.513,Orange_Fiber
6691,3026.17,372.723,Orange_Fiber
6692,3028.34,280.704,Orange_Fiber
6693,3030.51,220.059,Orange_Fiber
6694,3032.67,203.51,Orange_Fiber
6695,3034.84,195.604,Orange_Fiber
6696,3037,235.135,Orange_Fiber
6697,3039.16,285.652,Orange_Fiber
6698,3041.33,266.053,Orange_Fiber
6699,3043.49,243.233,Orange_Fiber
6700,3045.65,279.017,Orange_Fiber
6701,3047.81,267.284,Orange_Fiber
6702,3049.97,180.37,Orange_Fiber
6703,3052.13,156.969,Orange_Fiber
6704,3054.29,214.34,Orange_Fiber
6705,3056.45,241.139,Orange_Fiber
6706,3058.61,243.937,Orange_Fiber
6707,3060.76,275.936,Orange_Fiber
6708,3062.92,295.022,Orange_Fiber
6709,3065.07,292.826,Orange_Fiber
6710,3067.23,305.796,Orange_Fiber
6711,3069.38,271.839,Orange_Fiber
6712,3071.53,157.04,Orange_Fiber
6713,3073.69,88.0021,Orange_Fiber
6714,3075.84,121.648,Orange_Fiber
6715,3077.99,136.009,Orange_Fiber
6716,3080.14,94.4915,Orange_Fiber
6717,3082.29,107.415,Orange_Fiber
6718,3084.44,181.302,Orange_Fiber
6719,3086.59,210.515,Orange_Fiber
6720,3088.74,188.916,Orange_Fiber
6721,3090.88,181.82,Orange_Fiber
6722,3093.03,174.451,Orange_Fiber
6723,3095.17,134.047,Orange_Fiber
6724,3097.32,113.231,Orange_Fiber
6725,3099.46,160.682,Orange_Fiber
6726,3101.61,232.837,Orange_Fiber
6727,3103.75,277.02,Orange_Fiber
6728,3105.89,306.115,Orange_Fiber
6729,3108.03,340.681,Orange_Fiber
6730,3110.17,367.444,Orange_Fiber
6731,3112.32,384.816,Orange_Fiber
6732,3114.45,411.008,Orange_Fiber
6733,3116.59,439.998,Orange_Fiber
6734,3118.73,450.636,Orange_Fiber
6735,3120.87,446.136,Orange_Fiber
6736,3123.01,451.411,Orange_Fiber
6737,3125.14,492.817,Orange_Fiber
6738,3127.28,572.632,Orange_Fiber
6739,3129.41,649.033,Orange_Fiber
6740,3131.55,683.851,Orange_Fiber
6741,3133.68,688.969,Orange_Fiber
6742,3135.81,663.387,Orange_Fiber
6743,3137.94,562.245,Orange_Fiber
6744,3140.08,393.497,Orange_Fiber
6745,3142.21,233.956,Orange_Fiber
6746,3144.34,128.073,Orange_Fiber
6747,3146.46,83.8645,Orange_Fiber
6748,3148.59,105.913,Orange_Fiber
6749,3150.72,141.946,Orange_Fiber
6750,3152.85,130.271,Orange_Fiber
6751,3154.98,124.947,Orange_Fiber
6752,3157.1,211.936,Orange_Fiber
6753,3159.23,366.856,Orange_Fiber
6754,3161.35,519.986,Orange_Fiber
6755,3163.48,612.538,Orange_Fiber
6756,3165.6,572.644,Orange_Fiber
6757,3167.72,437.735,Orange_Fiber
6758,3169.84,379.732,Orange_Fiber
6759,3171.96,428.221,Orange_Fiber
6760,3174.08,425.346,Orange_Fiber
6761,3176.2,345.691,Orange_Fiber
6762,3178.32,309.946,Orange_Fiber
6763,3180.44,307.338,Orange_Fiber
6764,3182.56,259.376,Orange_Fiber
6765,3184.68,220.993,Orange_Fiber
6766,3186.79,246.135,Orange_Fiber
6767,3188.91,262.135,Orange_Fiber
6768,3191.02,226.022,Orange_Fiber
6769,3193.14,200.641,Orange_Fiber
6770,3195.25,235.005,Orange_Fiber
6771,3197.37,296.492,Orange_Fiber
6772,3199.48,320.261,Orange_Fiber
6773,3201.59,312.833,Orange_Fiber
6774,3203.7,358.883,Orange_Fiber
6775,3205.81,444.379,Orange_Fiber
6776,3207.92,448.23,Orange_Fiber
6777,3210.03,409.879,Orange_Fiber
6778,3212.14,475.397,Orange_Fiber
6779,3214.25,560.716,Orange_Fiber
6780,3216.35,513.047,Orange_Fiber
6781,3218.46,454.538,Orange_Fiber
6782,3220.56,506.939,Orange_Fiber
6783,3222.67,529.134,Orange_Fiber
6784,3224.77,475.962,Orange_Fiber
